id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNodGJLY3B3RRAB,"Good place for kids, many interesting things and place for fire and picnic. Entrance is free, you have just pay for parking",a year ago,2024-12-27 19:44:04.259924,5.0,Вероника Горянская,239,https://www.google.com/maps/contrib/111383507391653546065/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUQxZ0tfN0VREAE,Great place for kids. small bike trail and decent scooter area with different difficulty level. Park is lovely with lots of options and the cafe is great. Easy to spend a few hours. Great for people with kids of multiple ages.,11 months ago,2024-12-27 19:44:04.259924,5.0,Cassandra Kumar,18,https://www.google.com/maps/contrib/107762306544931234969/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUNnMHNTODVRRRAB,"On this leisure park has a skatepark. The floor is super. He's not too large. It has a bowl, a London-Cap, and many curbs. It's really cool. Important: go against the later evening it does not have as many children.  There is also a restaurant, a hockey rink, a basketball court, a football court, a pumptrack for bikes, an beachvolley (sand)-field and a big playground for kids on the plant.",8 years ago,2024-12-27 19:44:04.259924,5.0,Julian Bürki,16,https://www.google.com/maps/contrib/111781453219177125084/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUR4cy1yOGxnRRAB,"One of the rare places where kids can play with actual sand, not tiny stones. Kids adore to play there. Huge football field, running tracks, sand and nice playground.",a year ago,2024-12-27 19:44:04.260923,5.0,Aleksandra Semak,25,https://www.google.com/maps/contrib/110335127737981396567/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNOcW9QRllREAE,"Everyone in the service is friendly, competent and gives a good experience. Sometimes private occasions reduce the area available for public skating.",11 months ago,2024-12-27 19:44:04.260923,5.0,Jyrki Alakuijala,83,https://www.google.com/maps/contrib/116323676499448530974/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNyeDdINElnEAE,So much fun with kids!,5 months ago,2024-12-27 19:44:04.260923,5.0,Pap Kinga,0,https://www.google.com/maps/contrib/112440317598978586638/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUNZcl8tbThRRRAB,Great place with a great infrastructure for all ages! Really recommend you this place to go there and play with your children!   The only thing i would wish is more covered places with shade in summer time.,5 years ago,2024-12-27 19:44:04.260923,5.0,Dominik Steiner,21,https://www.google.com/maps/contrib/105756495990350912321/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURHM002U0lnEAE,"We've been there just for the dinner and loved it. Simple menu, tasty food, good beer. Very heavy chairs 😂 …",3 years ago,2024-12-27 19:44:04.261923,5.0,Tomas Valenta,209,https://www.google.com/maps/contrib/102502387848004377120/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUNvX3ZEZHpBRRAB,"Lots of different areas to play for free, could be a little less muddy. Nice to have a restaurant right next to it. Only muddy if it was raining the same or the day bevor. Very friendly crowd.",5 years ago,2024-12-27 19:44:04.261923,4.0,Christian Graf,96,https://www.google.com/maps/contrib/118085968016982723926/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURBOG9lc0J3EAE,"Great playground for slightly older kids with a mini mountain bike course, skate park and various sports fields as well as a restaurant for food and drinks",8 years ago,2024-12-27 19:44:04.263924,4.0,Ben MacDermott,230,https://www.google.com/maps/contrib/103655966478554776482/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNlbHJxU2l3RRAB,We went there to play an inline hockey game - very moderne good ring - we liked it a lot there,2 years ago,2024-12-27 19:44:04.263924,4.0,remy schraner,30,https://www.google.com/maps/contrib/102700431674181717417/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURHdlphRHd3RRAB,Warm cafe at great outdoor park or iceskating in winter. Some staff a bit rude or abrupt. Children welcome.,3 years ago,2024-12-27 19:44:04.264924,4.0,Toni McMorris,302,https://www.google.com/maps/contrib/112934399812732216673/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURZcmJTSzRRRRAB,"You can find a lot of nice activities for kids, also possibility to do some barbecue but take your own fire woods.",5 years ago,2024-12-27 19:44:04.264924,5.0,Make Monni,27,https://www.google.com/maps/contrib/109086052085930475401/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURScjRmd1JnEAE,Amazing contribution to Wollerau. I'm always looking forward to what will come next.,a year ago,2024-12-27 19:44:04.264924,5.0,Dancoise Miller,40,https://www.google.com/maps/contrib/114317481122535881951/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNnZ3FPZU1BEAE,Allows free space to move around and relax with your friends and family. There is also an option to pursue different sport activities.,6 years ago,2024-12-27 19:44:04.265924,5.0,Marwin Steiner,9,https://www.google.com/maps/contrib/116572541851097967915/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNvczZXcmF3EAE,Amazing place for children including a child with autism. Great ☕ coffee,5 years ago,2024-12-27 19:44:04.265924,5.0,Seemi Davila,0,https://www.google.com/maps/contrib/117646343076623277738/reviews?hl=en
