id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUR2Z1A3RW13RRAB,"Alberto was amazing!! Shared the history of Paris at every stop in a very entertaining way. We learned so much and really enjoyed every minute of the tour. Highly recommend, specially with Alberto as your guide 😊 …",a month ago,2025-01-24 13:11:07.838535,5.0,Olga Monroy,4,https://www.google.com/maps/contrib/105665197191441567960/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUN2czdmTFNBEAE,Alberto was best guide ever. Early and easy to spot with his green umbrella. He had interesting stories and facts. Will definetly advise to take the tour on your first day as it gives a very good overview of the city.,a month ago,2025-01-24 13:11:07.838535,5.0,quin roux,4,https://www.google.com/maps/contrib/116964077584783330398/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUMzdmZQcVBREAE,Alberto's tour was absolutely brilliant. He provided a wealth of detailed information and humourous historic stories to keep you engaged throughout. A very memorable experience and would recommend without reservation.,2 months ago,2025-01-24 13:11:07.839535,5.0,Tasha S,43,https://www.google.com/maps/contrib/108211407491699783059/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUQzNmRHTk53EAE,"We had an unforgettable experience on our Paris tour with Albert! From the moment we met, his energy and humor made the tour feel more like a fun adventure than a history lesson. Albert shared fascinating stories behind iconic landmarks, weaving in historical events with a personal touch that made everything come alive. His knowledge was extensive, and he kept the group engaged with witty anecdotes and fun facts. Highly recommend him for anyone wanting a unique and entertaining view of Paris!",2 months ago,2025-01-24 13:11:07.840534,5.0,Dimitris Mpoumpoulas,12,https://www.google.com/maps/contrib/102763775418081463214/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURYc2ZEM2lnRRAB,Alberto was an amazing tourguide and was able to guide us through the centre of paris. He made the tour engaging through his extensive knowledge with some nice sprinkles of knowledge. Highly recommend Alberto!,2 months ago,2025-01-24 13:11:07.840534,5.0,O,3,https://www.google.com/maps/contrib/117777982878179347160/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUMzMXRfLWFBEAE,Great tour with Alberto. We saw all the main sights of Paris with a great history of Paris and the key sights. If you’re in Paris don’t miss this tour.,2 months ago,2025-01-24 13:11:07.841534,5.0,Clauds,220,https://www.google.com/maps/contrib/108926911030699542830/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURYc2JEaXVnRRAB,Wonderful experience! I thought Alberto was a great story teller and was able to engage the audience well. I’ve been on a lot of free walking tours in many other cities and this one is the really more interesting ones. I highly recommend it.,2 months ago,2025-01-24 13:11:07.841534,5.0,Mike David,6,https://www.google.com/maps/contrib/105533868918382319506/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURQcnJXNHdRRRAB,"We had the best history lesson today with Alberto! He was energized, spoke so eloquently and kept us engaged. The best!!",a month ago,2025-01-24 13:11:07.842535,5.0,Charles Campbell,38,https://www.google.com/maps/contrib/109608921369128994287/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUQzNmFHVV9nRRAB,Such an amazing way to get to know Paris! We did the tour with Alberto and he was amazing - point out all the interesting stories and facts about Paris!,2 months ago,2025-01-24 13:11:07.842535,5.0,Gianna Vahtsavanidou,28,https://www.google.com/maps/contrib/100824971058037790148/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURQbEtYc1R3EAE,It was the best tour in paris to learn the history and it covers all the special  monuments. Alberto our guide was superb.,a month ago,2025-01-24 13:11:07.843534,5.0,Piyumi Kaushalya,11,https://www.google.com/maps/contrib/114230013735980110514/reviews?hl=en
