id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUMwcjVTN0hREAE,It is a great and beautiful place I gave it four stars because you have to enter through the University so you have to go through a horde of smoking college students. Then you have to go and check in with the reception and give them your ID or passport so they can make a record of your visit. It’s very confusing and poorly designed entrance to just visit the chapel for Frederic Ozanam or to visit the church. Also to even visit the tomb for Ozanam it’s only open on Saturdays at 3 PM but there’s no signage and no information on the website not very user or visitor friendly.,5 years ago,2024-12-27 20:14:32.109483,4.0,Scott Jakubowski,820,https://www.google.com/maps/contrib/113422304467528660584/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUMzdlplRFNnEAE,What a great visit we had with the guide. 2 and half hours of joy and history,a month ago,2024-12-27 20:14:32.110483,5.0,Alain Bitton,433,https://www.google.com/maps/contrib/107782279609244415385/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURnMV82cVV3EAE,"If you can manage a behind the scenes tour, there are great relics there of the French Revolution, including bones a la the Catacombs.",8 years ago,2024-12-27 20:14:32.110483,5.0,Aaron Kowan,163,https://www.google.com/maps/contrib/117004710691507731562/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURldnMzaTVBRRAB,Prayerful and beautiful,2 years ago,2024-12-27 20:14:32.110483,5.0,Victor Sequeira,661,https://www.google.com/maps/contrib/108759409708500743492/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUMxOHIyMDZ3RRAB,This church has an Italian-style painted dome representing the prophet Elijah on a chariot and a chapel entirely painted with Flemish inspiration. You can also discover the crypt housing the tomb of Frederic Ozanam and the bones of the priests massacred in the courtyard of the church in September 1792. Free guided tour every Saturday except in August by volunteers.,a year ago,2024-12-27 20:14:32.111484,5.0,RIC DELAMANCHA88,139,https://www.google.com/maps/contrib/113468308856140800454/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNGaTZLVlVREAE,"Former Carmelite convent, dates from the 17th century. Place steeped in history, particularly revolutionary. Free tour guided by a historian, every Saturday at 3 p.m.... a must... 70 rue de Vaugirard Paris 6th.",a year ago,2024-12-27 20:14:32.111484,5.0,monic clavos,655,https://www.google.com/maps/contrib/113019934793455496264/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURlanBqM0tBEAE,"Small church in the back of a courtyard. Lots of paintings on the woodwork and ceilings. To have.  If my review and photos helped you, please give me a thumbs up 👍",2 years ago,2024-12-27 20:14:32.111484,5.0,Kévin,"1,011",https://www.google.com/maps/contrib/117662559917982363925/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURqZ3NmUENREAE,"Extremely beautiful, worth a trip and the work of identifying and registering at reception.",7 months ago,2024-12-27 20:14:32.111484,5.0,HERM PAZ,"1,132",https://www.google.com/maps/contrib/106744459892453918528/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUNrcl9yQTZnRRAB,"Very interesting baroque monument, especially the Saint Anne chapel, intact since the 17th century. Signs in the courtyard explain the theme of the dome. Historical monument: site of a tragedy of the Revolution.",5 years ago,2024-12-27 20:14:32.114484,5.0,Danielle Depaux,479,https://www.google.com/maps/contrib/117344064260341891078/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNxb2V6X2NnEAE,Small church next to the Catholic Institute on rue d'Assas. Beautiful dome and small chapels. A large St. Peter sits in Majesty,3 years ago,2024-12-27 20:14:32.114484,4.0,Cyril Rouquet-Prévost,"1,263",https://www.google.com/maps/contrib/106204206202943485077/reviews?hl=en
