id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNiNVBUTzVRRRAB,"So nice here in Newtown park, our second time, our kids lots of fun, and we met Anny she so kind and she assist us well, thank you.",5 months ago,2024-12-27 19:41:24.467050,5.0,Elisa Cruz,0,https://www.google.com/maps/contrib/107180488608921928636/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUQzcmNQOWdRRRAB,"A fun place where young and old children will find what they want. A café area is dedicated to parents. Between climbing walls, indoor games area of ​​all kinds, bowling or even arcade and table football, all children can let off steam to their heart's content. In addition, you can reserve a slot to celebrate your child's birthday, and the staff takes great care of you. To let off steam for your children for a few hours, this is the ideal place!!",a month ago,2024-12-27 19:41:24.467050,5.0,Vanessa,55,https://www.google.com/maps/contrib/104147380777350678559/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNYd29EcWN3EAE,super good welcome the employees are very kind and attentive to the customer space for children clean safe for babies top,2 months ago,2024-12-27 19:41:24.468050,5.0,meissa agharbi,2,https://www.google.com/maps/contrib/108753910051263499670/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUNYMU1PY3lRRRAB,"I came today at 4:30 p.m. with the aim of spending the end of the day and having a snack with my daughters in the park. I was surprised to see that the latter didn't offer anything for snacks even though I'm used to going to other brands such as Royal Kids which offer a lot of choice. I notice that 90% of the customers sitting at the tables next to me have brought cakes, drinks and chips with them. I then decided to go to another store in the city to buy a snack for my daughters despite the fact that the person at reception showed me that food would be prohibited... on my return I was taken aback. side by the security guard. I then explain to him that the majority of customers eat cakes from outside so I don't see why it would be prohibited for me and not for others. The supervisor arrives with an aggressive statement ""for you it's no, the others I haven't seen them I don't care"". So I explain that my daughter being diabetic she needs to eat and that therefore she will just go to the entrance to have her cake then return and that her answer I got: it's almost 6 p.m. that's not the time. snack time and if they cross the barrier they won't come back. I am literally shocked by this lack of heart in the situation. At no time did they apologize for not offering anything or offer me a solution. So the park is very beautiful but the staff needs to be completely overhauled... I had come with the aim of consuming (I had even planned the cash for the tokens) I am leaving with disgust and I will not return no more feet...",2 months ago,2024-12-27 19:41:24.468050,1.0,Inès BOUZIDI,0,https://www.google.com/maps/contrib/109832002930100752467/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURYd19lWl9BRRAB,"To begin with, a structure is closed on a Wednesday during the holiday period, it's nonsense, all the children are in the same place. For the choice of food there is a twix, a kinder bueno and I don't know what but the worst is that I asked for a twix and they gave it to me I looked at the expiry date it was 3 weeks past its m I was shocked if I would have given this to my son without looking he could have been very sick!!! I advise against",a month ago,2024-12-27 19:41:24.468050,1.0,Laurine Alquier,1,https://www.google.com/maps/contrib/109991078187497629416/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUN2NUpHc01REAE,On the occasion of my daughter's birthday. The children are delighted. Thank you for the welcome and support! (A 💓 for the young brunette girl at the cafe and the young man with the braids who made the day unforgettable for the kids and their mom!) Too bad there are no toilets!,2 weeks ago,2024-12-27 19:41:24.469051,4.0,taki diria,0,https://www.google.com/maps/contrib/109650805047570912745/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUQ3cS11YWpRRRAB,Plan a budget of at least €30 per child so that they can have fun - Nice but a little expensive,3 months ago,2024-12-27 19:41:24.469051,3.0,CLARISSE DIANGANA,207,https://www.google.com/maps/contrib/102492274763058163195/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURud2JPbzhnRRAB,"This kind of arcade is a cash machine, we know that before coming. But make card payments easier if you really want to get the most out of us. At least we don't find ourselves paying 12 euros for the formula, then 2 euros per adult and ending up understanding that the tokens are only in cash...I come on the day when the distributors are out of service. And obviously I'm not going to take it out on the employees who have nothing to do with it...",2 months ago,2024-12-27 19:41:24.470051,2.0,Adam DAVIDOVIC,15,https://www.google.com/maps/contrib/102474492507515476900/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNIaXN6bllREAE,"12 euros for entry and 2 euros for the accompanying person, plus very very dirty (dust, chewing gum, chips, balloon) for a Tuesday it's not serious! Cleaning hasn't been done for months due to the dust found there. Loud music and not suitable for children. I don't recommend at all",3 months ago,2024-12-27 19:41:24.470051,1.0,Yasmine Chabane,13,https://www.google.com/maps/contrib/105539805045962285447/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNYMU5fZ0F3EAE,"Apparently the rules are not the same for everyone in this space. Several tables filled with food from outside but when it's me who brings it it doesn't fit.... it's up to the customer at their place. I advise you against it. I, who wanted to test a new park to keep the address for the winter, am going to return to my habits where at least the staff is friendly and smiling",2 months ago,2024-12-27 19:41:24.470051,1.0,Mohamed TARCHOUN,0,https://www.google.com/maps/contrib/107515650431531283338/reviews?hl=en
