id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSURueUpPWGxRRRAB,"Visiting Paris October 3. All the museums have crazy long lines. So decided to go to Auteuil to see some steeplechase horse races. Getting there from the subway is about a 15 min walk from Port D’Auteuil Metro station along a beautiful park trail. The races were wonderful. Beautiful track, handsome horses. Much better than waiting in some museum line.",3 months ago,2025-01-24 13:31:42.954809,4.0,Farmer Don,23,https://www.google.com/maps/contrib/100423407641264068737/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUNsdXRyODN3RRAB,Attended for one of two biggest days of its race calendar and amazed how little was open in two big stands. Only ground floor in public stand of four floors. Needed to buy top Panoramique ticket to get even reasonable facilities with bar and food. View good from all stands though and racing good,a year ago,2025-01-24 13:31:42.955814,2.0,Ivor Marks,14,https://www.google.com/maps/contrib/109196751649769158741/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUM1MGFDaTJRRRAB,"Great racecourse, easy to get too. Best atmosphere!",a year ago,2025-01-24 13:31:42.955814,5.0,Marilyn Selwyn,223,https://www.google.com/maps/contrib/100548645568952658308/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUR3dXJLbUNnEAE,"Great location A must! But, catering is too small Less wager possibility, only pmu machines",6 years ago,2025-01-24 13:31:42.956812,3.0,Bobby Handy,464,https://www.google.com/maps/contrib/103932895077319722323/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUMteTlUaktnEAE,"Nice track, great views. Food stands are very overcrowded though.",2 years ago,2025-01-24 13:31:42.956812,4.0,Thomas Endres,300,https://www.google.com/maps/contrib/102911154920222689250/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNUeDdyc0FnEAE,Fantastic seats to watch Le Grand Steeplechase for just €17 each. A great racecourse and a wonderful day out.,8 months ago,2025-01-24 13:31:42.957810,5.0,Eamonn Lynch,0,https://www.google.com/maps/contrib/112323253808326137269/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUNsd29TSGlBRRAB,"Auteuil provides some of the best Jumps racing in the world. A superb course with challenging, but fair jumps, kept in tiptop condition by excellent groundsmen. Many Irish & British raiders too, compete for excellent prize money. It's buttons to get in with lots of refreshment & beverage outlets serving everything from crepes to hotdogs. The  Paris Mutual (Tote) has lots of different outlets depending on the type of bet & amount you wish to place. The staff are great too. France Galop can be justly proud of this jewel in French racing's crown! Vive la France!",a year ago,2025-01-24 13:31:42.957810,5.0,Kate Austin,42,https://www.google.com/maps/contrib/105114329707251677547/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURNNFpuakVREAE,"Great spot for a lovely walk, although in the time we went it seemed like it was closed, as it was quiet. If I had bought my running shoes, it would have been a great place to run around in.",5 years ago,2025-01-24 13:31:42.958810,5.0,Charles Malapitan (it_is_charles),98,https://www.google.com/maps/contrib/103946948648438994103/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUNBa1lXSTNnRRAB,"Auteuil is arguably the world's most sophisticated racecourse. No racecourse in the world is as close to the center of a major city as it is. Moreover, it is just a short walk to Porte d'Auteuil, a public square on the western edge of Paris that closely resembles the center of the city.  The British and Irish may beg to differ, but Auteuil is home to the best jump racing in the world.",9 years ago,2025-01-24 13:31:42.958810,5.0,Alan Shuback,0,https://www.google.com/maps/contrib/116231947741216381362/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUN4bGJQeWRnEAE,Wonderful atmosphere for attending horse racing with your family.,a year ago,2025-01-24 13:31:42.959811,5.0,Jules Sigler,0,https://www.google.com/maps/contrib/114969856149568067631/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURnMF92ZEp3EAE,A quiet and restful place,6 years ago,2025-01-24 13:31:42.960810,5.0,Yasmine Hamdani,5,https://www.google.com/maps/contrib/106226327469528734109/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUM2dWRubVNREAE,Beautiful place and worth exploring.,3 years ago,2025-01-24 13:31:42.960810,4.0,Mano Mathew,369,https://www.google.com/maps/contrib/113173223967195317379/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURweEpYeXJBRRAB,A lovely event space for hire!,a year ago,2025-01-24 13:31:42.960810,5.0,Sharlene,68,https://www.google.com/maps/contrib/108852874738994301225/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURPazl6SFVnEAE,Beautiful place to do some sport,2 years ago,2025-01-24 13:31:42.961811,5.0,oscar fiallo,99,https://www.google.com/maps/contrib/100476959485725515614/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNRajVPdTZRRRAB,Nice races in fine location with view on the Eiffel tower,7 years ago,2025-01-24 13:31:42.961811,5.0,Ulf Grevman,79,https://www.google.com/maps/contrib/116263653402466511203/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURZeDVyWVRBEAE,Always enjoy visiting for racing.,5 years ago,2025-01-24 13:31:42.962810,5.0,Barbara Sage,0,https://www.google.com/maps/contrib/110077829820806825436/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURncHNqZVVBEAE,Beautiful especially during the summer,6 years ago,2025-01-24 13:31:42.962810,4.0,Mignon Mbys,14,https://www.google.com/maps/contrib/118124165581939193568/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURRalAzQ19nRRAB,Open to visit when no races.,6 years ago,2025-01-24 13:31:42.962810,5.0,Sam G,93,https://www.google.com/maps/contrib/114346709254387702119/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURBdl9iUDh3RRAB,Amazing! Good view...,7 years ago,2025-01-24 13:31:47.079461,5.0,Alyn Delauney,171,https://www.google.com/maps/contrib/113796637262543686421/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQ2cDRidjRnRRAB,Top,3 years ago,2025-01-24 13:31:47.080463,5.0,Mehdi Lhawaw,42,https://www.google.com/maps/contrib/109111943822283717085/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURnNkptV1B3EAE,Cool place on outskirts of Paris.,8 years ago,2025-01-24 13:31:47.081462,5.0,Brian Episcopo,196,https://www.google.com/maps/contrib/115202451778313100466/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQwX0xYdjRnRRAB,The view is pleasant,5 years ago,2025-01-24 13:31:47.081462,5.0,SengChuen Chong,56,https://www.google.com/maps/contrib/106434424678149991145/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQ1NnFMQjhRRRAB,Epic place.,a year ago,2025-01-24 13:31:47.082463,5.0,Stepan Mihaiesi,397,https://www.google.com/maps/contrib/111517660716320785967/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQtMnV5dEJ3EAE,Superb,2 years ago,2025-01-24 13:31:47.082463,5.0,Ciprian Dracea,380,https://www.google.com/maps/contrib/110336482008184857430/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNKeTdTV29RRRAB,super,a year ago,2025-01-24 13:31:47.082463,5.0,Ely,0,https://www.google.com/maps/contrib/108743708885896679471/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNXNXQzVFpBEAE,Beautiful,2 years ago,2025-01-24 13:31:47.083463,5.0,Rakia O,119,https://www.google.com/maps/contrib/109651794372384922802/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUN3XzRyOGd3RRAB,Top,6 years ago,2025-01-24 13:31:47.083463,5.0,Mara Castro Castro,8,https://www.google.com/maps/contrib/100078559317457452140/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURVcXRQOTF3RRAB,Hippo airport,5 years ago,2025-01-24 13:31:47.084462,5.0,Dr_Rajas Dole,0,https://www.google.com/maps/contrib/116834196904844590331/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNld2QzZ2VnEAE,Super,2 years ago,2025-01-24 13:31:51.325347,4.0,G G,31,https://www.google.com/maps/contrib/108599569475339992508/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURnd3RyaVpnEAE,Top,7 years ago,2025-01-24 13:31:51.326347,4.0,Henri Popard,17,https://www.google.com/maps/contrib/115827437223724011602/reviews?hl=en
