id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNYeGR5THF3RRAB,Holy place. Calm and quiet...,3 months ago,2025-02-09 15:11:11.788828,5.0,Pradeepa Wijesena,146,https://www.google.com/maps/contrib/107090885299742154663/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR4d2ZuaTVBRRAB,Beautiful church in a cute villa!,a year ago,2025-02-09 15:11:11.788828,5.0,Marianella Casanova,0,https://www.google.com/maps/contrib/110797768167335840488/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURWdGRxRFNREAE,OK,a year ago,2025-02-09 15:11:11.789828,5.0,Aurora Pinto,12,https://www.google.com/maps/contrib/116594550125518424339/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUN2OTc2M1l3EAE,"I came for mass. Beautiful church which dates, for the most part, from the 15th century, in ogival style.",a month ago,2025-02-09 15:11:11.789828,5.0,MACIAG MARIA,0,https://www.google.com/maps/contrib/102494641663626208097/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtN2YzTDBnRRAB,I didn't go inside but the church is quite pretty lit up in the evening,3 years ago,2025-02-09 15:11:11.790828,3.0,Paul S,671,https://www.google.com/maps/contrib/110885559135009391052/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURQNDVMWVNBEAE,Very beautiful church,2 months ago,2025-02-09 15:11:11.790828,5.0,Paulo Santos,229,https://www.google.com/maps/contrib/107928565159767278013/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNYaTh1LUl3EAE,Very beautiful little Church.,3 months ago,2025-02-09 15:11:11.791828,5.0,Tagatio Stephy,0,https://www.google.com/maps/contrib/113328157679178823087/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURadk8tT2Z3EAE,I baptized my 2 grandchildren in this church I come from the south of Hérault so my town is Agde I loved the songs sung by the parishioners mr the priest was so good I thank him,a year ago,2025-02-09 15:11:11.791828,5.0,Sylviane Godon,5,https://www.google.com/maps/contrib/118427218137167698101/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURSa00yd29BRRAB,The church has been renovated and it is magnificent... A little corner for little ones has been set up... it feels like home,a year ago,2025-02-09 15:11:11.792828,5.0,Andréa Suzé,64,https://www.google.com/maps/contrib/111482560722032483363/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUMwMzRLQU5REAE,"The XL chicken spits sold at 9.50 are a bit expensive. I recommend the manager to add a portion of fries to this price. Otherwise nothing to say, pleasant place to taste its menu",5 years ago,2025-02-09 15:11:11.792828,5.0,Dorian Peltier,55,https://www.google.com/maps/contrib/111613451567067050577/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUMtd2F2Y0Z3EAE,"Beautiful church, unfortunately for a funeral. Beautiful mass. Not much parking",2 years ago,2025-02-09 15:11:11.793828,4.0,stephanie alves,61,https://www.google.com/maps/contrib/111489525057206096222/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUR3M01qUE5BEAE,"Good, very lively church 🙏❤ A truly welcoming place for mass, prayer and youth celebrations of catechism and chaplaincy. …",6 years ago,2025-02-09 15:11:11.793828,4.0,K K,0,https://www.google.com/maps/contrib/105697935856696144863/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNRanZ6U21nRRAB,"Large, welcoming and warm parish with Father Fulbert BIKOUMOU who welcomes us every Tuesday at 9:00 a.m. for mass at the Oratory and then invites us to have a coffee and chat with each other.",8 years ago,2025-02-09 15:11:11.794828,5.0,Baptiste DÉTUNE,47,https://www.google.com/maps/contrib/105538475776223072914/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNzcF9hYi1BRRAB,Very pretty church with good masses...Father Roger is very accessible for all questions of personal faith journey...and very human,4 years ago,2025-02-09 15:11:11.794828,5.0,Lea Camhaji,446,https://www.google.com/maps/contrib/118347097515694093380/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUM0alBhclFnEAE,"Very beautiful church, welcoming place, very friendly lay staff as well as priests.",5 years ago,2025-02-09 15:11:11.795828,5.0,DE FREITAS ANNA,0,https://www.google.com/maps/contrib/105776099250862145021/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUM1dHNqdG9BRRAB,Very beautiful church,a year ago,2025-02-09 15:11:11.795828,5.0,Manoelina A Andrianaivo,0,https://www.google.com/maps/contrib/112000124021397669193/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURBM05IUGJBEAE,"Charming church, beautiful songs, friendly community and a very friendly priest. 👏👏 …",7 years ago,2025-02-09 15:11:11.795828,5.0,Garry,1,https://www.google.com/maps/contrib/109625137828223770868/reviews?hl=en
