id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSURQa1lTeGlRRRAB,"Great church!  Check it out, for real!",3 weeks ago,2024-12-27 20:44:33.601342,5.0,Dryslwyn Cottage,195,https://www.google.com/maps/contrib/107178296545426139806/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNSN3BQYUVBEAE,A very warm and welcoming community.,a year ago,2024-12-27 20:44:33.602342,5.0,Catherine “Cat” Grison,5,https://www.google.com/maps/contrib/112171960680210957318/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNhZ0pIZ1d3EAE,"Worth entering, wonderful services and music",3 years ago,2024-12-27 20:44:33.602342,5.0,B R,48,https://www.google.com/maps/contrib/117906767539342351697/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNHZ01lalRnEAE,My wife is devoted,3 years ago,2024-12-27 20:44:33.602342,5.0,Eduardo Hunzicker,335,https://www.google.com/maps/contrib/100735107428436810442/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUN3dzdiRDlBRRAB,Beautiful Church,7 years ago,2024-12-27 20:44:33.602342,4.0,Class Dancer,272,https://www.google.com/maps/contrib/114037685803873042006/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNNeDdYQll3EAE,"Pretty 19th century church located in La Villette near the Scrétan district. Built from 1873 in memory of Monsignor Georges Darboy, Archbishop of Paris, executed on May 24, 1871 during the Paris Commune (Bloody Week).",5 years ago,2024-12-27 20:44:33.603341,5.0,Benjamin Pepiot,135,https://www.google.com/maps/contrib/104509919404118421295/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUN6aDZqNElREAE,Very beautiful church although a little dark. A beautiful space for contemplation.,6 months ago,2024-12-27 20:44:33.603341,5.0,PATRICK LEGER,177,https://www.google.com/maps/contrib/105810546587282168067/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUM1aDdURVVREAE,"This church, so simple but so majestic, each time it surrounds me with its wisdom, Much respect for these builders.",a year ago,2024-12-27 20:44:33.603341,5.0,philippe zwianzek,11,https://www.google.com/maps/contrib/112574816051754443896/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUN1aXZlanZRRRAB,This church just removed Gregorian chant completely This is a serious disobedience to the instructions of Vatican II which ordered that it occupy the first place in the liturgy. A shame and an insult to the faithful attached to the heritage of the Church!,2 years ago,2024-12-27 20:44:33.603341,1.0,Anne Chrétien,1,https://www.google.com/maps/contrib/115245171423110969939/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURVbjlycUZ3EAE,"Small church with a magnificent heart with an organ. When you're lucky, you can enjoy the belly singing. For once it's warm in this church. I recommend you.",5 years ago,2024-12-27 20:44:33.604342,5.0,Maryse Collin,250,https://www.google.com/maps/contrib/107585213739455971568/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNZaXVmV2ZREAE,"A very beautiful neighborhood church, very lively with its Haitian worship, every Sunday at 5 p.m. or its Latin mass in the morning at 9:30 a.m. without obviously forgetting the classical mass. A welcoming and invested community.",5 years ago,2024-12-27 20:44:33.606343,5.0,C. B.,170,https://www.google.com/maps/contrib/102323427673085758483/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURsemVPMDNnRRAB,I sometimes go there for mass and also to request masses in honor of St. Expedit. The church is well located,a year ago,2024-12-27 20:44:33.606343,5.0,Astrid Onestas,0,https://www.google.com/maps/contrib/101187346307502203109/reviews?hl=en
