id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURDaDRHR1Z3EAE,Rip,4 years ago,2024-12-27 19:57:32.078698,5.0,Michel Courtet,223,https://www.google.com/maps/contrib/110486226061903284873/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUQ5OU1uMFJREAE,"Tribute to this great man. Garden surrounded by a gate with a simple plaque, without a cross or slab, according to his wishes: where his ashes were mixed with the earth (with exemption from the City of Paris).",9 months ago,2024-12-27 19:57:32.079699,5.0,Elie Dumas,"1,044",https://www.google.com/maps/contrib/115123182311984182196/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUR0b0l6Z1NBEAE,Respect to Mr. Cyclopède and to the prosecutor of the Tribunal des Flangrants Délires. Pierre and his wife rest in this simple and moving tomb. Located very close to the tomb of Frédéric Chopin,10 months ago,2024-12-27 19:57:32.079699,5.0,Albert Alfieri,976,https://www.google.com/maps/contrib/106338201249001870515/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUM3cHRPbEV3EAE,Simple grave but in front of Chopin,4 months ago,2024-12-27 19:57:32.079699,5.0,Laure Gil,73,https://www.google.com/maps/contrib/101299974278995316167/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURRenBES0x3EAE,A Useful Guy He didn't have his tongue hanging out Too funny Very cultivated,6 years ago,2024-12-27 19:57:32.079699,5.0,F.Franck ZorGui,91,https://www.google.com/maps/contrib/102298088889206423143/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNJdnA2a0Z3EAE,"Pierre Desproges died of cancer. Surprising, no?",6 years ago,2024-12-27 19:57:32.080699,5.0,François Lebrun,489,https://www.google.com/maps/contrib/109807142776694847423/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURJcFlHT2p3RRAB,Unusual visit but worth doing.,5 years ago,2024-12-27 19:57:32.080699,4.0,romain vasselin,184,https://www.google.com/maps/contrib/110159275135177227440/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUNVX3QzZzRnRRAB,"Perlashes, Gulkoi Shahidani Kurdistan, Qasimluvi Mazan.",5 years ago,2024-12-27 19:57:32.080699,5.0,Cheko Ahmadi,19,https://www.google.com/maps/contrib/102384146178389687648/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURZZ3NXcHRRRRAB,Tomb whose history is full of poetry,5 years ago,2024-12-27 19:57:32.080699,4.0,Oriane Simon,418,https://www.google.com/maps/contrib/112465716860465219122/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURveU9YclBBEAE,Thank you for reporting. Rest in peace.,5 years ago,2024-12-27 19:57:32.080699,5.0,Thomas André,16,https://www.google.com/maps/contrib/116039349709596228690/reviews?hl=en
