id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNKMDdMSXN3RRAB,"Lovely library that open on Monday when mamy other library closes. It was nice building with many old books and the stair is charming. I just enter the reading room, I wish there were more table. The coffee machine nearby with only 0.45€. Couldn't ask for more. It locates in a nice neighborhood.",a year ago,2025-01-24 12:39:31.687067,5.0,Trang Nguyễn,253,https://www.google.com/maps/contrib/101825313249118144453/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURSdnBYaF9RRRAB,"We were so surprised to get in that library!! It was so big and bad all these very old books and manuscripts that you can actually rent. They also had huge maps of Paris throughout history. Really a great and unique library. If you are in the neighbourhood, I for sure recommend to visit it : it does not take too much time and is beautiful!",a year ago,2025-01-24 12:39:31.688067,5.0,Maya,40,https://www.google.com/maps/contrib/100625525207036879543/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURKNHBHVTdBRRAB,"📚 The Bibliothèque Historique de la Ville de Paris is a public library specializing in the history of the city of Paris and the Île-de-France region. It is located in the Hôtel d’Angoulême Lamoignon, a historic building from the 16th century in the Marais district.  👍 I loved visiting this library, which has impressive collections of books, manuscripts, maps, photographs, drawings, prints, posters and postcards on various topics related to Paris, such as theater, literature and feminism. The staff is very friendly and professional, and the atmosphere is calm and cozy.  🌟 I give 5 stars to this library, which is a treasure for lovers of history and Parisian culture. I recommend it without a doubt to anyone who wants to know more about this fascinating city.",a year ago,2025-01-24 12:39:31.689068,5.0,Marco Flavio Delgado Martinez,552,https://www.google.com/maps/contrib/113855838198159764620/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURBNXZLZU9BEAE,"Beautiful place. I love it. Is the most kind library that I know in Paris. They offer to you free coffee, tea, water, and biscuits. Additionally, is really quite place, perfect for study. Just a little bit boring to leave your stuff in a locker (why?)",7 years ago,2025-01-24 12:39:31.689068,5.0,Andrea Cecilia Serge Rodriguez,70,https://www.google.com/maps/contrib/112366688025226702763/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNzLU1EMU53EAE,"Having lived in Paris over 6 years now, I can say that this beautiful library/study room is my favorite place to go when I have free time. If you like history- especially Paris history, you will appreciate the book collection of all things of historical significance that have happened in Paris since the last 2,000 years or so. If you want to work in the study room, you need to get a special library card. It's easy to do and free, but you need an identity photo and proof of address. Otherwise, you can still come and hangout in the public space which has books, magazines, maps, computers, and expositions. And the best part?? The 50 cent coffee machine!!",5 years ago,2025-01-24 12:39:31.690068,5.0,Morgan Walesh,120,https://www.google.com/maps/contrib/115476229335279170174/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURycTRqZDdBRRAB,"Went here nearly every day for a quiet, atmospheric place to write",5 months ago,2025-01-24 12:39:31.691067,4.0,Mark E,55,https://www.google.com/maps/contrib/101349602605580227584/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURiOE1PbFJ3EAE,I do not recommend at all to visit this place as you cannot have the access to the main library even just for one day and not even visit it. People are quite rude and made me feel discriminated.,5 months ago,2025-01-24 12:39:31.691067,1.0,achille Zaccardelli,163,https://www.google.com/maps/contrib/109205945339090083153/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUNnNkplQjZ3RRAB,"Beautiful place to visit. You can spend some time in the library to study, have some tea. And take the time to take a look at the building.",6 years ago,2025-01-24 12:39:31.692070,5.0,nadine fouletier,388,https://www.google.com/maps/contrib/114828317452337562567/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURReC0zN0tnEAE,"Quite nice for studying. Beautiful interior, silent atmosphere. Surrounded by attractive place so that you can easily change your mood when you stuck with your work by roam around here. Caffeinated drinks available only 0.5€ at corner of this library.",6 years ago,2025-01-24 12:39:31.692070,5.0,No Name,29,https://www.google.com/maps/contrib/114617186825991759039/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNXcUt2dmFBEAE,"I come here to study/do homework on my laptop. The public wifi from Paris has perfect signal inside the reading area. The tables have assigned numbers  so you get a little square of space to work on. I recommend bringing a thin foldable bag to carry your things inside the room because you can’t bring in your laptop case or backpack, (or water bottle, sadly), so it would be messy if you carry what you need just with your arms. The chairs are comfortable enough. There are power sockets on the tables and lamps. Overall pretty good if you need to focus ;) UPDATE: no one had told me anything for bringing my own little fabric bag with my belongings, but beware of this really rude lady that might yell at you for this. Then they give you a noisy plastic bag that who knows how many people has touched and that I’m sure is not disinfected.",2 years ago,2025-01-24 12:39:31.693069,3.0,Michelle Villa,30,https://www.google.com/maps/contrib/100442200897152013768/reviews?hl=en
