id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUN1NzVidTR3RRAB,"I noticed it while walking. It’s beautiful, so I stopped by took a photo and share it with other people. I couldn’t find more info about it, it would be nice if people from Nancy would write more details in the description about its history, anecdotes etc. I am sure there is a lot to tell!",2 years ago,2025-01-24 11:51:03.392518,5.0,Adina Murariu,73,https://www.google.com/maps/contrib/107231341856279633083/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURNbC1xT3V3RRAB,"A chance discovery. Walked past this equestrian statue of Joan of Arc in an almost obscure street in Nancy. I don't know much about it and not mentioned in ""things to discover in Nancy"" but happy to have past and seen it. I read up it's history after and it was erected in 1890 in a square bearing her name. Not much else except it's a magnificent monument to see. It's not every tourist's cup of tea, but if you stumble across it, pause and explore.",5 years ago,2025-01-24 11:51:03.394520,5.0,Antoine M,"1,963",https://www.google.com/maps/contrib/113493032279416500253/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUNiM0xmRzZ3RRAB,not very nice from you to burn me down and then build a statue in my honour >:(,5 months ago,2025-01-24 11:51:03.395522,1.0,Jeanne D'arc,0,https://www.google.com/maps/contrib/116893987969103028502/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURrMFpMeFdREAE,It's a nice statue,5 years ago,2025-01-24 11:51:03.395522,4.0,William Lycke (Willewiking),252,https://www.google.com/maps/contrib/115816864845789429097/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURraFkzOHZBRRAB,a beautiful statue of the symbol of Lorraine,4 months ago,2025-01-24 11:51:03.396522,5.0,mickael louis,673,https://www.google.com/maps/contrib/115033439866176487423/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURKMXRQd2d3RRAB,Very beautiful statue.,a year ago,2025-01-24 11:51:03.396522,5.0,Flynn Surion,186,https://www.google.com/maps/contrib/109652519301462062555/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURRcHBxcXN3RRAB,"I loved standing under the statue, in the direction the horse was looking (as in the photo, normally, attached); guaranteed effect for a mind that has not forgotten its creativity! :P",7 years ago,2025-01-24 11:51:03.397518,5.0,Jérémy,319,https://www.google.com/maps/contrib/101118211413897701126/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURoeExMRzdRRRAB,"When I was a kid and I saw this statue, I knew we had arrived in Nancy",a year ago,2025-01-24 11:51:03.397518,5.0,Albis-54,456,https://www.google.com/maps/contrib/112350853146382975475/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNzMWFXRUJBEAE,Very beautiful equestrian statue.,4 years ago,2025-01-24 11:51:03.398521,5.0,Bernard,816,https://www.google.com/maps/contrib/104669349983551146097/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURDLVpTb0hnEAE,,4 years ago,2025-01-24 11:51:03.399520,3.0,Jacinto Jaimez,873,https://www.google.com/maps/contrib/110689577584366801493/reviews?hl=en
