id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNKNWN6WWlBRRAB,"Lovely, warm and touching little church. Full of life and secret spirituality.",a year ago,2024-12-27 20:34:20.856965,5.0,Ioannis Dros,38,https://www.google.com/maps/contrib/110352421468273993921/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURCeFpIYlJBEAE,"A dynamic community, in constant search of the new life that Jesus Christ, the God-Man, brought into this world. Many Roman Catholics, Christians who, throughout history, have lost the authentic sense of Christian spirituality, can rediscover in this community the authentic taste of Eternal Life by sharing God through word, song, icons. and above all by the real and mysterious Body and Blood of the incarnate Christ, dead and resurrected for each of us and for all humanity, from one end of history to the other.",a year ago,2024-12-27 20:34:20.856965,5.0,Gherasim Soca,42,https://www.google.com/maps/contrib/100720082271944151744/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUNPNDctN3RBRRAB,A place where heaven comes down to earth. I am glad that in my delegation in May I managed to participate in a liturgy in the morning. I am glad that liturgies are still held during the week. Thank God for everything!,2 years ago,2024-12-27 20:34:20.857965,5.0,Alexandra Birtar,423,https://www.google.com/maps/contrib/110707516195962579799/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNxMG9XVFVBEAE,"Church located in the basement of the St Sulpice church. Welcomed all people. The services are partly in French, but there is always someone who can translate for you. Very active and united parish.",3 years ago,2024-12-27 20:34:20.857965,5.0,simona zamfirescu,99,https://www.google.com/maps/contrib/114000344571976256768/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUN2bk1YejFnRRAB,,2 weeks ago,2024-12-27 20:34:20.857965,5.0,Sergiu Vereb,4,https://www.google.com/maps/contrib/106367968870607941763/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUMzMkxhUkVREAE,,a month ago,2024-12-27 20:34:20.857965,4.0,Bénédicte Rosa,0,https://www.google.com/maps/contrib/108683282869128110341/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURuanVpVEVREAE,,2 months ago,2024-12-27 20:34:20.858966,5.0,Andrei Epure,12,https://www.google.com/maps/contrib/106335916613925093600/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNuN2ZlZ1ZBEAE,,2 months ago,2024-12-27 20:34:20.858966,5.0,Clinica Dinfinity,3,https://www.google.com/maps/contrib/100211862944497474764/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURid3RfRlhnEAE,,4 months ago,2024-12-27 20:34:20.858966,5.0,Marian Radu,11,https://www.google.com/maps/contrib/111264250274352177616/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURGcXFyMmpRRRAB,,a year ago,2024-12-27 20:34:20.858966,5.0,Valentina Adascalitei,1,https://www.google.com/maps/contrib/109724560192514321633/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNwOFplbGZBEAE,,a year ago,2024-12-27 20:34:20.861967,5.0,geo patmos,49,https://www.google.com/maps/contrib/107969193628682628836/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURSN0x6Qnl3RRAB,,a year ago,2024-12-27 20:34:20.861967,5.0,Birlea Leontina,8,https://www.google.com/maps/contrib/115307917970932963267/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNSeTZpaU9REAE,,a year ago,2024-12-27 20:34:20.861967,4.0,Lesaffre Olivier,58,https://www.google.com/maps/contrib/102207818053249809102/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQtMzgteC1nRRAB,,2 years ago,2024-12-27 20:34:20.862967,5.0,Kristinka,153,https://www.google.com/maps/contrib/105924950755919047372/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURlcU1IcFBREAE,,2 years ago,2024-12-27 20:34:20.862967,5.0,FRANCU Andreea,2,https://www.google.com/maps/contrib/100947066341188167619/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURPZ2NPRmtnRRAB,,2 years ago,2024-12-27 20:34:20.862967,5.0,Schultz Schultzan,58,https://www.google.com/maps/contrib/114007124872491704266/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNPNzRfR3R3RRAB,,2 years ago,2024-12-27 20:34:20.862967,5.0,MICKAELA BATI-CENTRE,3,https://www.google.com/maps/contrib/101300399501215826247/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUR5OW9uMHdRRRAB,,3 years ago,2024-12-27 20:34:20.862967,5.0,Cristina,0,https://www.google.com/maps/contrib/112026054702616359785/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNpbjhfTFNBEAE,,4 years ago,2024-12-27 20:34:24.967399,5.0,Silviu - Aurelian Antohi,61,https://www.google.com/maps/contrib/105844463718373625829/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUM4dE9hdVpBEAE,,4 years ago,2024-12-27 20:34:24.967399,5.0,N P,28,https://www.google.com/maps/contrib/105158303227259427535/reviews?hl=en
