id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUR5bXRDNkJREAE,Rip !!!,3 years ago,2024-12-27 20:07:44.027441,4.0,Julien Kouadio,952,https://www.google.com/maps/contrib/105106043070250059874/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUN6MmZpc2pnRRAB,"Competent, friendly and smiling team. Much better maintained cemetery.  Small suggestion: On the Bel Air entrance side, could we install a seat on level 18, square 11, in front of the old graves for example. There is one on the other side, in square 12.  With my thanks.",6 months ago,2024-12-27 20:07:44.027441,5.0,C K,12,https://www.google.com/maps/contrib/110949475589785944887/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUMwdDhyUFdnEAE,A priori during my passage outside I noticed no parking for vehicles or bicycles but there is a shuttle bus passage,5 years ago,2024-12-27 20:07:44.028441,3.0,Christian HUGON,81,https://www.google.com/maps/contrib/101129435185103977595/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUQ5cUo2emhnRRAB,"The staff very welcoming and always available. In addition, they always provide you with very good information with great kindness. Keep it up, you guys are great :)",9 months ago,2024-12-27 20:07:44.028441,5.0,Georges Zerkovitz,39,https://www.google.com/maps/contrib/101689270429931267535/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUNNLWQyenN3RRAB,Easy to access with an entrance on each side. The cemetery is divided in two and separated by a street. If you know the part in which the tomb you are looking for is located then there is not much distance to go.,5 years ago,2024-12-27 20:07:44.028441,4.0,P,174,https://www.google.com/maps/contrib/113894660193614064785/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNXa3VtRFFnEAE,Staff always attentive. Very beautiful cemetery. Thanks to the municipality for the latest work carried out.,2 years ago,2024-12-27 20:07:44.028441,5.0,laurent VIDEMENT:,2,https://www.google.com/maps/contrib/114835819670245662941/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNXa1BuS1hBEAE,Very pleasant cemetery. Very nice embellishment following the latest work. And thank you to the caretaker for her welcome and her kindness.,2 years ago,2024-12-27 20:07:44.029441,5.0,Vanessa maurizi,0,https://www.google.com/maps/contrib/103542661826759855803/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURtMXUzeGh3RRAB,"Nice cemetery, long time since I came. Thanks to the lady for directing me to the grave I was looking for. Thanks to her!",2 years ago,2024-12-27 20:07:44.029441,5.0,Noemie Decaux,0,https://www.google.com/maps/contrib/103063422495536837863/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUM4eHZLdWdBRRAB,How sad this cemetery. There are herbs in every path. A lack of maintenance which is becoming unacceptable.,4 years ago,2024-12-27 20:07:44.029441,1.0,Patricia Sellin,0,https://www.google.com/maps/contrib/107235633085911619448/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURtMXMzZmdnRRAB,"Very warm welcome, thank you to the caretaker for her sympathy and dedication!",2 years ago,2024-12-27 20:07:44.030441,5.0,Fabian Picoche,0,https://www.google.com/maps/contrib/114854847401108887538/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQwcHJHd3JRRRAB,very beautiful cemetery with a tribute (stele) to the Indochinese fighters.,5 years ago,2024-12-27 20:07:44.030441,5.0,yann bsg,62,https://www.google.com/maps/contrib/110329366174714764571/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURJdjZIUk5nEAE,"Quite calm, problem there is not enough atmosphere",5 years ago,2024-12-27 20:07:44.030441,3.0,Simon,0,https://www.google.com/maps/contrib/110594351203838648030/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNHMGFMYlJREAE,Very large place of contemplation. Well maintained.,3 years ago,2024-12-27 20:07:44.031445,5.0,La Layette d'Antoinette,873,https://www.google.com/maps/contrib/115049884444119116287/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURtNnFfMm1RRRAB,Well maintained cemetery,2 years ago,2024-12-27 20:07:44.031445,4.0,Veronique Golpart,140,https://www.google.com/maps/contrib/110585839541609157177/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNZeDV1cThnRRAB,Deadly sad,5 years ago,2024-12-27 20:07:44.031445,1.0,Tresors-du-Monde OO-Parfums,648,https://www.google.com/maps/contrib/105108526867736923358/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNvcXViNi1RRRAB,,5 years ago,2024-12-27 20:07:44.031445,5.0,Ahmad Shipley,44,https://www.google.com/maps/contrib/118332866471784881380/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNRN19iVHlnRRAB,,6 years ago,2024-12-27 20:07:44.032442,5.0,Laila Dumas,16,https://www.google.com/maps/contrib/108260310135584681506/reviews?hl=en
