id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURlbzgzb0ZBEAE,"Might be cool, but it was closed during the posted hours.",2 years ago,2024-12-28 16:12:46.386511,1.0,Stephan Becerra,0,https://www.google.com/maps/contrib/105008471627941639698/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURZN3BQeWxBRRAB,"Is this place open? We went during the hours Google posted, but was is closed. The gate was down and everything.",5 years ago,2024-12-28 16:12:46.386511,1.0,Dee Marie (Dee Dee),27,https://www.google.com/maps/contrib/111485143479554594960/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNJblp5MVl3EAE,A good place for jazz lovers,6 years ago,2024-12-28 16:12:46.386511,4.0,Beloved B,160,https://www.google.com/maps/contrib/115128558351040595965/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURZOWV1Y1BBEAE,"I am here now,  it is closed 😑 …",5 years ago,2024-12-28 16:12:46.387512,3.0,A. Verlinden,12,https://www.google.com/maps/contrib/105983927894867226815/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURoOXR5aTNRRRAB,"A great place. But call Alain before going there, it’s by appointment!!",a year ago,2024-12-28 16:12:46.387512,5.0,victoire delprat,0,https://www.google.com/maps/contrib/113284758233094977127/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURVb3ZDdEdBEAE,For everyone who loves cool jazz,5 years ago,2024-12-28 16:12:46.387512,5.0,kaka orci,41,https://www.google.com/maps/contrib/106656399971590091541/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNVczQyYUFnEAE,"Interesting, meeting point for Jazz lovers",5 years ago,2024-12-28 16:12:46.387512,4.0,Antonio Del Gatto,137,https://www.google.com/maps/contrib/112691364870936672360/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURvX3YtZGlnRRAB,To all lovers of beautiful music you will find what you have always dreamed of.,5 years ago,2024-12-28 16:12:46.388512,5.0,Hugo Honfred,41,https://www.google.com/maps/contrib/113577915913596763267/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNRaThXRE5nEAE,"For jazz lovers, a must-see place.",6 years ago,2024-12-28 16:12:46.388512,5.0,De lapiuente Catherine,0,https://www.google.com/maps/contrib/105368056956703126538/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUN5N2ZtZWd3RRAB,,3 years ago,2024-12-28 16:12:46.388512,5.0,Pierre M.,133,https://www.google.com/maps/contrib/103841951082685710416/reviews?hl=en
