id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUNYdTVqSmNnEAE,"A replica of the Golden Flame, held aloft by the Statue of Liberty, built by Gustave Eiffel in New York. It was erected here in 1989 to mark the centenary of the original work and the link between the two countries. It is widely mistaken as a memorial to the late Princess Diana who died in the underpass below the flame.",2 months ago,2024-12-27 21:35:29.722662,5.0,Mike Day,280,https://www.google.com/maps/contrib/101631451196518773367/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUQ5cnVfY2JBEAE,Visiting the Flame of Liberty in Paris was a moving experience. It was surreal to be in such an iconic place. It made my visit to Paris even more memorable. The monument itself is striking. I am so grateful to have witnessed it in person. Definitely visit if you can. I am happy to share this with you.,9 months ago,2024-12-27 21:35:29.722662,5.0,Lady C0rnwall,211,https://www.google.com/maps/contrib/116341391873389798498/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSUQxbjl6YjVRRRAB,Beautiful memorial dedicated to lady Diana who sadly suffered a tragic accident in the nearby tunnel... The flame of liberty is easily accessible at all times and free to visit... It has a simple plaque at its base along with photos and flowers that have been left by visitors to the memorial..,11 months ago,2024-12-27 21:35:29.722662,5.0,mark smith,454,https://www.google.com/maps/contrib/107925121808622568995/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURMb0xfeDBRRRAB,"Flame of Liberty (Flamme de la Liberté) in Paris is a powerful symbol and a must-see. Located near the Pont de l'Alma, it commemorates Princess Diana and stands as a beacon of freedom and remembrance. The monument's elegance against the backdrop of the Seine River is truly captivating. A touching tribute and a significant landmark in Paris.",6 months ago,2024-12-27 21:35:29.722662,5.0,Vivek Kohli,89,https://www.google.com/maps/contrib/114841685632884681885/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURyd1BqazdnRRAB,"Princess Diana memorial near the sight of her fatal car crash. If I were driving, she would still be alive today. 😢",5 months ago,2024-12-27 21:35:29.723662,5.0,Michael,287,https://www.google.com/maps/contrib/110557411400290033462/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSUNSdF95bU9nEAE,"Flame of Liberty or Princess Diana Memorial has a breeze of peace and sadness. It was a rainy day and also a day where there was no cars crossing down under the bridge, there was the 2023 Paris Marathon, it was peaceful and quiet, runners running under the bridge with no crowds just peace and quiet in the streets, it was serene and it was the perfect moment to go pay our respects to the beautiful queen of hearts Diana. The flame is pretty but a statue of the princess should be built here along with it, as it would be even more beautiful, the photos and writings on the floor look tacky and they really don’t do her majesty justice of what she deserves as thousands of people go and visit this location just to commemorate the life of a soul that seemed to understand other souls and it connected with the world like no other from the royals, no matter what they do. It is not just the actions, it is the soul that she came with, it’s just her special gift, like magic she was born with.",a year ago,2024-12-27 21:35:29.723662,5.0,Klau Pao,112,https://www.google.com/maps/contrib/117770549842395174384/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURkM2ZxdkNBEAE,"A monument that reminds us of how good freedom is. It's not a monument to be impressed, but it's the meaning of it that attracts us here.  Being free of anything is the best thing. And having this monument to remind us is already good enough to visit and take pictures of it.",10 months ago,2024-12-27 21:35:29.724662,4.0,Alessandro Stefan,399,https://www.google.com/maps/contrib/107599905881571271824/reviews?hl=en-GB
ChZDSUhNMG9nS0VJQ0FnSURqMXF1QUl3EAE,"A beautiful gold coated monument located near Pont de L’Alma near Avenue de New York. Also a monument that reminds us about tragical events of incident Lady Diana at the tunnel just underneath the monument. A beautiful artwork that reminds us of how good freedom is. It's not a monument to be impressed, but it's the meaning behind it that bring out the value for whoever sees it. Being free and independent means the best thing in life.",7 months ago,2024-12-27 21:35:29.724662,5.0,Putri Dumadi,734,https://www.google.com/maps/contrib/104270468737476868971/reviews?hl=en-GB
ChdDSUhNMG9nS0VJQ0FnSURKcGFfdnV3RRAB,"This has been a huge location on my bucket list. I wanted to see where Princess Diana was taken from us.  Absolutely, it's worth a visit if you're in the area.  👑🌹🇬🇧",a year ago,2024-12-27 21:35:29.725663,5.0,Joshua Veres,187,https://www.google.com/maps/contrib/108376010862183146076/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNCdWRqcG5nRRAB,"Monument now unofficially dedicated to late Princess Diana, who died in a car crash in 1997 in Paris. Originally it was symbol of Franco-American friendship offered in 1989 to Paris by donors throughout world.",a year ago,2024-12-27 21:35:29.725663,4.0,FlightMode,142,https://www.google.com/maps/contrib/112964424304221986322/reviews?hl=en
